9395,17725,15249,16177
6039,12640,11023,10138
14674,25056,26810,27150
15125,25305,30884,34603
21139,36700,45894,52625
30863,53853,75555,94491
25689,43467,68896,92082
27206,57583,92353,152347
9570,24095,44102,86286
7272,22111,39950,104960
