18918,19996,29813,31321
13377,14384,19163,21093
35134,37105,49432,55338
34470,39746,56180,74042
43897,56179,86249,127258
52751,73448,118394,217891
29854,47135,82039,198684
20638,38056,75721,291780
4457,8886,22993,159082
2872,6386,19406,187160
