3388,3028,8633,17346
1893,2470,6698,10687
4352,6392,15829,28038
4481,5686,14117,27797
4909,6820,18159,39842
5393,8421,22719,56183
3015,5490,14685,42619
2167,4219,13181,47780
564,1166,3958,17904
404,729,2328,14967
