568,287,1220,2452
498,303,921,1490
1093,678,2381,4581
1272,644,3166,5940
1797,1355,4584,9167
1909,1696,9035,17617
1358,1304,8144,17950
1161,1516,10940,23534
550,671,3913,11611
260,354,2427,9020
