2000,1823,2763,4214
1565,1429,1939,3168
3880,4523,5649,8003
4141,5013,6138,10727
4750,7005,9802,16084
6009,9298,15156,26702
3580,6361,9381,20868
2779,4835,8273,19651
657,1281,1929,5984
517,956,1864,5214
