913,1382,1715,4468
546,1172,1127,3349
1605,3245,2976,9907
2049,4471,3703,13524
3109,7036,7095,22335
4975,11580,10466,38378
3475,8143,8807,38445
2971,8275,9626,51396
635,2741,3820,22562
702,2105,3068,18253
