8463,42894,23706,53726
6870,28499,16365,37076
19689,67623,46149,93611
23804,72461,59607,127306
33523,101165,90005,202939
45155,132033,133700,338316
27397,86714,94527,284270
19244,75220,91706,346446
4444,21192,26911,144302
2678,17047,19255,146008
