1284,1218,979,2267
692,852,781,1357
1717,2310,2451,4698
1971,3543,2620,5629
2854,4950,4960,9108
4029,8016,8105,17420
2668,6948,6781,15202
2323,5825,6280,17586
494,1512,1791,5376
466,1353,1862,5360
