1412,921,1520,1934
1472,597,1149,897
3268,1773,3092,2823
4299,2402,3609,4039
6146,3762,6281,5858
8995,5910,10713,11546
6131,4877,8773,9894
5799,4904,9135,12328
1282,1156,2714,4060
704,683,1625,2961
