2014,1106,1102,3663
1100,1114,1054,2126
2429,2628,3390,7579
2293,3151,4067,9518
3033,5211,6994,14728
3575,7845,11026,25652
1985,5374,7631,21379
1565,4163,6321,18274
237,779,1555,5568
411,750,1601,5396
