744,1393,1200,1663
502,1070,1013,1534
1697,3281,2370,3827
1965,3898,2756,4586
2920,6366,3963,8602
3901,9295,7620,13715
2344,6990,5340,12345
1783,5990,5257,14170
561,2162,1568,5220
341,1329,1372,4622
