"X","Estimate..INCOME.AND.BENEFITS..IN.2013.INFLATION.ADJUSTED.DOLLARS....Families","Median.family.income..dollars.","Mean.family.income..dollars."
"Fairfield","Fairfield County, Connecticut",230308,104250,159792
"Hartford","Hartford County, Connecticut",227127,81805,104293
"Litchfield","Litchfield County, Connecticut",51016,87945,109161
"Middlesex","Middlesex County, Connecticut",43850,98501,116123
"New Haven","New Haven County, Connecticut",213700,79408,98570
"New London","New London County, Connecticut",70367,82076,99136
"Tolland","Tolland County, Connecticut",37387,95996,110324
"Windham","Windham County, Connecticut",29822,74484,83449
